booking_ID,from_airport_id,to_airport_id,airline_id,airplane_id,flight_id,departure_date_id,arrival_date_id,passenger_id,Price,capacity
708610,9765,6470,32,38,17759,16589,16589,17322,458.27,644
708400,9765,6470,32,38,17759,16589,16589,24131,207.73,644
708570,9765,6470,32,38,17759,16589,16589,25335,17.3,644
708430,9765,6470,32,38,17759,16589,16589,5517,472.16,644
708580,9765,6470,32,38,17759,16589,16589,11337,478,644
708420,9765,6470,32,38,17759,16589,16589,32116,292.42,644
708490,9765,6470,32,38,17759,16589,16589,28407,216.86,644
708350,9765,6470,32,38,17759,16589,16589,18629,10.72,644
708520,9765,6470,32,38,17759,16589,16589,17175,378.5,644
708480,9765,6470,32,38,17759,16589,16589,27170,88.99,644
708330,9765,6470,32,38,17759,16589,16589,30222,110.83,644
708310,9765,6470,32,38,17759,16589,16589,3412,112.75,644
709540,11907,9969,32,38,25958,16590,16590,34402,113.99,644
709360,11907,9969,32,38,25958,16590,16590,24769,27.42,644
709280,11907,9969,32,38,25958,16590,16590,21821,12.43,644
709270,11907,9969,32,38,25958,16590,16590,11703,161.2,644
709380,11907,9969,32,38,25958,16590,16590,33515,284.89,644
709400,11907,9969,32,38,25958,16590,16590,23907,179.77,644
709290,11907,9969,32,38,25958,16590,16590,22360,401.83,644
709520,11907,9969,32,38,25958,16590,16590,27361,373.35,644
709440,11907,9969,32,38,25958,16590,16590,14282,54.28,644
709320,11907,9969,32,38,25958,16590,16590,20609,13.49,644
709510,11907,9969,32,38,25958,16590,16590,15385,194.81,644
709340,11907,9969,32,38,25958,16590,16590,11890,71.35,644
709260,11907,9969,32,38,25958,16590,16590,20283,471.37,644
709370,11907,9969,32,38,25958,16590,16590,3871,33.9,644
709420,11907,9969,32,38,25958,16590,16590,20713,478.79,644
709530,11907,9969,32,38,25958,16590,16590,26118,265.14,644
709310,11907,9969,32,38,25958,16590,16590,1101,274.87,644
709350,11907,9969,32,38,25958,16590,16590,4566,54.31,644
709250,11907,9969,32,38,25958,16590,16590,6568,198.86,644
709410,11907,9969,32,38,25958,16590,16590,13629,288.99,644
709300,11907,9969,32,38,25958,16590,16590,33666,213.04,644
709330,11907,9969,32,38,25958,16590,16590,6746,300.33,644
709550,11907,9969,32,38,25958,16590,16590,5550,81.32,644
709390,11907,9969,32,38,25958,16590,16590,17225,74.1,644
709470,11907,9969,32,38,25958,16590,16590,14552,341.11,644
709450,11907,9969,32,38,25958,16590,16590,11018,415.78,644
709460,11907,9969,32,38,25958,16590,16590,7389,434.35,644
709480,11907,9969,32,38,25958,16590,16590,13862,282.7,644
709430,11907,9969,32,38,25958,16590,16590,1481,56.15,644
709500,11907,9969,32,38,25958,16590,16590,1965,482.35,644
707950,9751,821,32,38,1393,16587,16587,3332,277.81,644
707970,9751,821,32,38,1393,16587,16587,24609,108.1,644
707900,9751,821,32,38,1393,16587,16587,4565,190.05,644
707920,9751,821,32,38,1393,16587,16587,32797,409.81,644
707750,9751,821,32,38,1393,16587,16587,16019,166.16,644
707700,9751,821,32,38,1393,16587,16587,14152,140.14,644
707850,9751,821,32,38,1393,16587,16587,11610,453.1,644
707740,9751,821,32,38,1393,16587,16587,5472,289.3,644
707670,9751,821,32,38,1393,16587,16587,17058,222.8,644
707960,9751,821,32,38,1393,16587,16587,21062,38.27,644
707800,9751,821,32,38,1393,16587,16587,20503,496.41,644
707710,9751,821,32,38,1393,16587,16587,4111,304.35,644
707770,9751,821,32,38,1393,16587,16587,26344,404.76,644
707830,9751,821,32,38,1393,16587,16587,35709,432.43,644
707810,9751,821,32,38,1393,16587,16587,3013,40.03,644
707680,9751,821,32,38,1393,16587,16587,9222,74.88,644
707890,9751,821,32,38,1393,16587,16587,19286,216.6,644
707780,9751,821,32,38,1393,16587,16587,16880,235.96,644
707730,9751,821,32,38,1393,16587,16587,25378,475.98,644
707720,9751,821,32,38,1393,16587,16587,33276,127.57,644
707910,9751,821,32,38,1393,16587,16587,9659,246.47,644
707660,9751,821,32,38,1393,16587,16587,8009,441.46,644
707930,9751,821,32,38,1393,16587,16587,30295,441.08,644
707870,9751,821,32,38,1393,16587,16587,3065,252.6,644
707860,9751,821,32,38,1393,16587,16587,24815,90.78,644
707840,9751,821,32,38,1393,16587,16587,22345,73.73,644
707760,9751,821,32,38,1393,16587,16587,2804,75.91,644
707940,9751,821,32,38,1393,16587,16587,35416,177.41,644
707790,9751,821,32,38,1393,16587,16587,14124,390.94,644
707820,9751,821,32,38,1393,16587,16587,7045,70.06,644
707690,9751,821,32,38,1393,16587,16587,19087,464.3,644
707880,9751,821,32,38,1393,16587,16587,5058,310.74,644
709750,278,604,32,38,34166,16591,16591,13614,308.68,644
709760,278,604,32,38,34166,16591,16591,6233,485.2,644
709690,278,604,32,38,34166,16591,16591,23286,217.52,644
709790,278,604,32,38,34166,16591,16591,32068,50.98,644
709810,278,604,32,38,34166,16591,16591,269,208.15,644
709770,278,604,32,38,34166,16591,16591,35757,231.18,644
709580,278,604,32,38,34166,16591,16591,461,433.35,644
709800,278,604,32,38,34166,16591,16591,35431,66.73,644
709710,278,604,32,38,34166,16591,16591,5055,112.17,644
709780,278,604,32,38,34166,16591,16591,4134,174.01,644
709740,278,604,32,38,34166,16591,16591,27062,41.12,644
709720,278,604,32,38,34166,16591,16591,16272,485.54,644
709610,278,604,32,38,34166,16591,16591,7108,35.54,644
709600,278,604,32,38,34166,16591,16591,2061,464.1,644
709860,278,604,32,38,34166,16591,16591,21552,118.16,644
709650,278,604,32,38,34166,16591,16591,31024,419.62,644
709590,278,604,32,38,34166,16591,16591,15821,207.87,644
709670,278,604,32,38,34166,16591,16591,34664,27.17,644
709870,278,604,32,38,34166,16591,16591,32992,329.96,644
709850,278,604,32,38,34166,16591,16591,10475,192.88,644
709620,278,604,32,38,34166,16591,16591,4403,39.45,644
709640,278,604,32,38,34166,16591,16591,32577,191.74,644
709660,278,604,32,38,34166,16591,16591,16874,271.65,644
709730,278,604,32,38,34166,16591,16591,3624,264.75,644
709570,278,604,32,38,34166,16591,16591,23888,211.64,644
709830,278,604,32,38,34166,16591,16591,4723,48.14,644
709680,278,604,32,38,34166,16591,16591,28181,372.24,644
709630,278,604,32,38,34166,16591,16591,32965,443.91,644
709700,278,604,32,38,34166,16591,16591,29753,121.22,644
709560,278,604,32,38,34166,16591,16591,14694,341.6,644
709840,278,604,32,38,34166,16591,16591,13679,471.47,644
709820,278,604,32,38,34166,16591,16591,28819,292.43,644
710530,7002,5690,32,38,58743,16594,16594,7711,303.78,644
710410,7002,5690,32,38,58743,16594,16594,24155,179.18,644
710340,7002,5690,32,38,58743,16594,16594,19633,302.17,644
710270,7002,5690,32,38,58743,16594,16594,22327,71.16,644
710490,7002,5690,32,38,58743,16594,16594,31164,231.5,644
710230,7002,5690,32,38,58743,16594,16594,30161,332.1,644
710220,7002,5690,32,38,58743,16594,16594,17413,377.78,644
710450,7002,5690,32,38,58743,16594,16594,452,195.72,644
710260,7002,5690,32,38,58743,16594,16594,19933,497.01,644
710480,7002,5690,32,38,58743,16594,16594,2959,82.27,644
710240,7002,5690,32,38,58743,16594,16594,25490,73.75,644
710380,7002,5690,32,38,58743,16594,16594,17615,361.22,644
710430,7002,5690,32,38,58743,16594,16594,31370,438.25,644
710500,7002,5690,32,38,58743,16594,16594,6859,403.86,644
710570,7002,5690,32,38,58743,16594,16594,30192,6.65,644
710400,7002,5690,32,38,58743,16594,16594,32269,473.69,644
710540,7002,5690,32,38,58743,16594,16594,26432,347.07,644
710420,7002,5690,32,38,58743,16594,16594,27961,170.81,644
710320,7002,5690,32,38,58743,16594,16594,5886,250.17,644
710520,7002,5690,32,38,58743,16594,16594,6642,477.3,644
710510,7002,5690,32,38,58743,16594,16594,36029,52.36,644
710390,7002,5690,32,38,58743,16594,16594,12006,125.56,644
710560,7002,5690,32,38,58743,16594,16594,829,124.52,644
710330,7002,5690,32,38,58743,16594,16594,26490,75.67,644
710550,7002,5690,32,38,58743,16594,16594,24630,314.35,644
710360,7002,5690,32,38,58743,16594,16594,34550,200.43,644
710440,7002,5690,32,38,58743,16594,16594,25413,16.02,644
710350,7002,5690,32,38,58743,16594,16594,30838,162.43,644
710250,7002,5690,32,38,58743,16594,16594,15042,78.16,644
710300,7002,5690,32,38,58743,16594,16594,35276,390.05,644
710460,7002,5690,32,38,58743,16594,16594,10909,357.4,644
710290,7002,5690,32,38,58743,16594,16594,32278,148.89,644
710470,7002,5690,32,38,58743,16594,16594,11443,459.1,644
710310,7002,5690,32,38,58743,16594,16594,6215,491.25,644
710280,7002,5690,32,38,58743,16594,16594,15069,483.84,644
710370,7002,5690,32,38,58743,16594,16594,6177,80.16,644
710780,332,6750,32,38,66948,16595,16596,35875,198.79,644
710790,332,6750,32,38,66948,16595,16596,28436,476.1,644
710750,332,6750,32,38,66948,16595,16596,36084,213.5,644
710820,332,6750,32,38,66948,16595,16596,15097,135.4,644
710760,332,6750,32,38,66948,16595,16596,29035,462.71,644
710640,332,6750,32,38,66948,16595,16596,32287,303.56,644
710770,332,6750,32,38,66948,16595,16596,20538,157.51,644
710720,332,6750,32,38,66948,16595,16596,26590,213.85,644
710590,332,6750,32,38,66948,16595,16596,7741,361.08,644
710610,332,6750,32,38,66948,16595,16596,279,54.33,644
710900,332,6750,32,38,66948,16595,16596,30005,190.87,644
710660,332,6750,32,38,66948,16595,16596,1431,453.94,644
710810,332,6750,32,38,66948,16595,16596,2435,257.73,644
710800,332,6750,32,38,66948,16595,16596,6449,79.85,644
710730,332,6750,32,38,66948,16595,16596,29145,253.81,644
710840,332,6750,32,38,66948,16595,16596,1458,67.3,644
710690,332,6750,32,38,66948,16595,16596,10898,84.17,644
710620,332,6750,32,38,66948,16595,16596,19437,433.48,644
710630,332,6750,32,38,66948,16595,16596,2025,222.83,644
710890,332,6750,32,38,66948,16595,16596,23025,418.61,644
710880,332,6750,32,38,66948,16595,16596,21691,403.88,644
710650,332,6750,32,38,66948,16595,16596,5419,330.82,644
710850,332,6750,32,38,66948,16595,16596,17003,76.13,644
710600,332,6750,32,38,66948,16595,16596,28066,407.12,644
710680,332,6750,32,38,66948,16595,16596,34458,123.29,644
710870,332,6750,32,38,66948,16595,16596,15981,288.16,644
710830,332,6750,32,38,66948,16595,16596,29091,297.69,644
710580,332,6750,32,38,66948,16595,16596,29814,151.46,644
710740,332,6750,32,38,66948,16595,16596,1671,375.45,644
710860,332,6750,32,38,66948,16595,16596,14370,290.24,644
710670,332,6750,32,38,66948,16595,16596,12185,318.2,644
710700,332,6750,32,38,66948,16595,16596,28759,122.39,644
710710,332,6750,32,38,66948,16595,16596,21606,104.98,644
711010,9089,12195,32,38,66967,16595,16595,31972,241.33,644
711130,9089,12195,32,38,66967,16595,16595,33435,384.09,644
711050,9089,12195,32,38,66967,16595,16595,27433,426.05,644
711030,9089,12195,32,38,66967,16595,16595,15274,60.66,644
711120,9089,12195,32,38,66967,16595,16595,523,66.07,644
710980,9089,12195,32,38,66967,16595,16595,31179,351.81,644
711110,9089,12195,32,38,66967,16595,16595,35435,344.81,644
711210,9089,12195,32,38,66967,16595,16595,7369,365.3,644
710990,9089,12195,32,38,66967,16595,16595,28641,396.77,644
711170,9089,12195,32,38,66967,16595,16595,23859,159.64,644
711190,9089,12195,32,38,66967,16595,16595,1338,340.31,644
711140,9089,12195,32,38,66967,16595,16595,15055,233.78,644
711090,9089,12195,32,38,66967,16595,16595,17414,410.9,644
711000,9089,12195,32,38,66967,16595,16595,16280,495.3,644
711060,9089,12195,32,38,66967,16595,16595,17810,493.2,644
711020,9089,12195,32,38,66967,16595,16595,28345,255.34,644
710960,9089,12195,32,38,66967,16595,16595,32157,345.34,644
710930,9089,12195,32,38,66967,16595,16595,609,114.37,644
710920,9089,12195,32,38,66967,16595,16595,9490,295.25,644
711100,9089,12195,32,38,66967,16595,16595,1336,152.29,644
711080,9089,12195,32,38,66967,16595,16595,10088,400.02,644
711070,9089,12195,32,38,66967,16595,16595,21549,195.27,644
710910,9089,12195,32,38,66967,16595,16595,25685,30.61,644
710970,9089,12195,32,38,66967,16595,16595,28766,296.38,644
710940,9089,12195,32,38,66967,16595,16595,5772,357.74,644
711180,9089,12195,32,38,66967,16595,16595,2537,417.6,644
710950,9089,12195,32,38,66967,16595,16595,26284,109.69,644
711160,9089,12195,32,38,66967,16595,16595,12685,151.17,644
711040,9089,12195,32,38,66967,16595,16595,34264,487.06,644
711220,9089,12195,32,38,66967,16595,16595,28035,284.46,644
711200,9089,12195,32,38,66967,16595,16595,3297,436.14,644
711150,9089,12195,32,38,66967,16595,16595,27392,462.34,644
749500,9631,520,32,39,17728,16589,16589,15994,382.26,644
749350,9631,520,32,39,17728,16589,16589,3747,154.88,644
749540,9631,520,32,39,17728,16589,16589,3253,391,644
749270,9631,520,32,39,17728,16589,16589,27102,253.29,644
749400,9631,520,32,39,17728,16589,16589,24671,141.24,644
749380,9631,520,32,39,17728,16589,16589,22875,322.36,644
749290,9631,520,32,39,17728,16589,16589,16602,211.08,644
749370,9631,520,32,39,17728,16589,16589,25319,424.15,644
749440,9631,520,32,39,17728,16589,16589,35195,324.07,644
749280,9631,520,32,39,17728,16589,16589,1244,397.08,644
749520,9631,520,32,39,17728,16589,16589,7767,165.31,644
749390,9631,520,32,39,17728,16589,16589,12634,142.74,644
749460,9631,520,32,39,17728,16589,16589,17762,438.69,644
749420,9631,520,32,39,17728,16589,16589,28260,5.8,644
749310,9631,520,32,39,17728,16589,16589,4237,36,644
749260,9631,520,32,39,17728,16589,16589,27625,9.66,644
749430,9631,520,32,39,17728,16589,16589,30939,384.85,644
749320,9631,520,32,39,17728,16589,16589,8210,55.23,644
749550,9631,520,32,39,17728,16589,16589,8858,416.14,644
749300,9631,520,32,39,17728,16589,16589,22570,190.35,644
749570,9631,520,32,39,17728,16589,16589,29936,119.48,644
749450,9631,520,32,39,17728,16589,16589,32570,380.79,644
749410,9631,520,32,39,17728,16589,16589,5433,115.19,644
749360,9631,520,32,39,17728,16589,16589,17530,44.87,644
749560,9631,520,32,39,17728,16589,16589,11047,439.71,644
749510,9631,520,32,39,17728,16589,16589,1190,270.1,644
749530,9631,520,32,39,17728,16589,16589,19557,75.15,644
749250,9631,520,32,39,17728,16589,16589,17206,121.58,644
749480,9631,520,32,39,17728,16589,16589,15393,143.44,644
749490,9631,520,32,39,17728,16589,16589,24749,326.93,644
749340,9631,520,32,39,17728,16589,16589,24978,260.03,644
749330,9631,520,32,39,17728,16589,16589,28678,309.25,644
749820,509,2197,32,39,17738,16589,16590,8109,133.98,644
749610,509,2197,32,39,17738,16589,16590,27141,417.47,644
749730,509,2197,32,39,17738,16589,16590,18465,314.42,644
749690,509,2197,32,39,17738,16589,16590,9092,257.74,644
749800,509,2197,32,39,17738,16589,16590,5351,450.76,644
749760,509,2197,32,39,17738,16589,16590,12297,482.3,644
749880,509,2197,32,39,17738,16589,16590,30134,225.31,644
749810,509,2197,32,39,17738,16589,16590,16721,97.8,644
749660,509,2197,32,39,17738,16589,16590,4485,336.63,644
749650,509,2197,32,39,17738,16589,16590,18777,271.73,644
749780,509,2197,32,39,17738,16589,16590,8114,380.56,644
749790,509,2197,32,39,17738,16589,16590,28683,155.06,644
749600,509,2197,32,39,17738,16589,16590,28240,94.32,644
749890,509,2197,32,39,17738,16589,16590,30025,232.17,644
749830,509,2197,32,39,17738,16589,16590,11918,62.97,644
749710,509,2197,32,39,17738,16589,16590,34842,200.93,644
749900,509,2197,32,39,17738,16589,16590,31326,96.3,644
749640,509,2197,32,39,17738,16589,16590,26204,322.51,644
749630,509,2197,32,39,17738,16589,16590,29915,250.15,644
749720,509,2197,32,39,17738,16589,16590,10583,281.06,644
749700,509,2197,32,39,17738,16589,16590,25748,173.53,644
749750,509,2197,32,39,17738,16589,16590,23787,480.88,644
749740,509,2197,32,39,17738,16589,16590,16487,232.42,644
749840,509,2197,32,39,17738,16589,16590,32641,73.69,644
749680,509,2197,32,39,17738,16589,16590,28512,439.82,644
749590,509,2197,32,39,17738,16589,16590,33059,84.17,644
749850,509,2197,32,39,17738,16589,16590,35507,39.52,644
749770,509,2197,32,39,17738,16589,16590,28911,441.93,644
749670,509,2197,32,39,17738,16589,16590,26764,472.12,644
749580,509,2197,32,39,17738,16589,16590,1245,498.63,644
749620,509,2197,32,39,17738,16589,16590,31068,322.82,644
749860,509,2197,32,39,17738,16589,16590,8077,397.07,644
750100,7817,8547,32,39,25930,16590,16590,19678,438.54,644
750030,7817,8547,32,39,25930,16590,16590,8433,110.43,644
750040,7817,8547,32,39,25930,16590,16590,19491,426.72,644
749940,7817,8547,32,39,25930,16590,16590,33346,365.16,644
750050,7817,8547,32,39,25930,16590,16590,502,205.24,644
750230,7817,8547,32,39,25930,16590,16590,10026,146.71,644
749950,7817,8547,32,39,25930,16590,16590,9327,88.24,644
749960,7817,8547,32,39,25930,16590,16590,34009,448.83,644
750170,7817,8547,32,39,25930,16590,16590,6365,153.91,644
750070,7817,8547,32,39,25930,16590,16590,27992,341.59,644
749910,7817,8547,32,39,25930,16590,16590,6486,32.31,644
750020,7817,8547,32,39,25930,16590,16590,11508,268.3,644
750160,7817,8547,32,39,25930,16590,16590,26906,412.66,644
750090,7817,8547,32,39,25930,16590,16590,27815,60.32,644
749930,7817,8547,32,39,25930,16590,16590,13451,450.59,644
750060,7817,8547,32,39,25930,16590,16590,2377,131.44,644
750190,7817,8547,32,39,25930,16590,16590,32680,342.03,644
750000,7817,8547,32,39,25930,16590,16590,24784,47.65,644
750180,7817,8547,32,39,25930,16590,16590,5913,414.43,644
750120,7817,8547,32,39,25930,16590,16590,14980,344.38,644
749980,7817,8547,32,39,25930,16590,16590,26036,376.97,644
750130,7817,8547,32,39,25930,16590,16590,20295,485.78,644
750210,7817,8547,32,39,25930,16590,16590,24814,457.58,644
749920,7817,8547,32,39,25930,16590,16590,16272,183.43,644
750110,7817,8547,32,39,25930,16590,16590,27013,243.55,644
750080,7817,8547,32,39,25930,16590,16590,9972,290.73,644
750200,7817,8547,32,39,25930,16590,16590,29963,141,644
750010,7817,8547,32,39,25930,16590,16590,6816,424.72,644
750140,7817,8547,32,39,25930,16590,16590,32439,187.45,644
749990,7817,8547,32,39,25930,16590,16590,18437,338.68,644
750220,7817,8547,32,39,25930,16590,16590,15684,24.34,644
750150,7817,8547,32,39,25930,16590,16590,18161,459.13,644
752070,7748,1248,32,39,42316,16592,16593,1666,333.73,644
751850,7748,1248,32,39,42316,16592,16593,12072,30.3,644
752020,7748,1248,32,39,42316,16592,16593,20605,460.82,644
752140,7748,1248,32,39,42316,16592,16593,27215,250.71,644
751970,7748,1248,32,39,42316,16592,16593,17588,370.82,644
751940,7748,1248,32,39,42316,16592,16593,17724,330.66,644
752010,7748,1248,32,39,42316,16592,16593,12261,171.45,644
751890,7748,1248,32,39,42316,16592,16593,11047,51.68,644
752050,7748,1248,32,39,42316,16592,16593,9232,81.8,644
751840,7748,1248,32,39,42316,16592,16593,12041,49.86,644
752040,7748,1248,32,39,42316,16592,16593,34366,135.66,644
752060,7748,1248,32,39,42316,16592,16593,20731,44.41,644
751920,7748,1248,32,39,42316,16592,16593,14962,123.19,644
752130,7748,1248,32,39,42316,16592,16593,5772,76.91,644
751900,7748,1248,32,39,42316,16592,16593,24992,357.99,644
751960,7748,1248,32,39,42316,16592,16593,11988,50.32,644
752110,7748,1248,32,39,42316,16592,16593,20197,84.95,644
752030,7748,1248,32,39,42316,16592,16593,26245,321.75,644
752080,7748,1248,32,39,42316,16592,16593,20441,46.39,644
751950,7748,1248,32,39,42316,16592,16593,29922,124.67,644
751860,7748,1248,32,39,42316,16592,16593,33069,378.64,644
751830,7748,1248,32,39,42316,16592,16593,18639,93.62,644
751980,7748,1248,32,39,42316,16592,16593,25798,88.24,644
751910,7748,1248,32,39,42316,16592,16593,26331,333,644
751880,7748,1248,32,39,42316,16592,16593,343,32.27,644
752120,7748,1248,32,39,42316,16592,16593,10197,368.55,644
751990,7748,1248,32,39,42316,16592,16593,2612,315.68,644
752090,7748,1248,32,39,42316,16592,16593,21523,98.62,644
752000,7748,1248,32,39,42316,16592,16593,33625,394.79,644
751930,7748,1248,32,39,42316,16592,16593,20266,17.94,644
751870,7748,1248,32,39,42316,16592,16593,12862,478.31,644
752150,7748,1248,32,39,42316,16592,16593,31718,107.27,644
752100,7748,1248,32,39,42316,16592,16593,7492,364.16,644
752470,11907,9969,32,39,42321,16592,16592,26101,385.45,644
752340,11907,9969,32,39,42321,16592,16592,21697,453.02,644
752240,11907,9969,32,39,42321,16592,16592,2453,202.66,644
752300,11907,9969,32,39,42321,16592,16592,12442,295.23,644
752290,11907,9969,32,39,42321,16592,16592,4519,254.42,644
752230,11907,9969,32,39,42321,16592,16592,18991,384.33,644
752400,11907,9969,32,39,42321,16592,16592,26110,452.04,644
752280,11907,9969,32,39,42321,16592,16592,11561,429.11,644
752270,11907,9969,32,39,42321,16592,16592,10904,265.72,644
752490,11907,9969,32,39,42321,16592,16592,20458,355.58,644
752180,11907,9969,32,39,42321,16592,16592,24678,247.52,644
752480,11907,9969,32,39,42321,16592,16592,9504,295.08,644
752170,11907,9969,32,39,42321,16592,16592,33148,290.12,644
752440,11907,9969,32,39,42321,16592,16592,24447,3.78,644
752250,11907,9969,32,39,42321,16592,16592,33704,186.01,644
752390,11907,9969,32,39,42321,16592,16592,28003,227.81,644
752310,11907,9969,32,39,42321,16592,16592,32961,440.04,644
752260,11907,9969,32,39,42321,16592,16592,5924,27.33,644
752420,11907,9969,32,39,42321,16592,16592,30076,424.68,644
752370,11907,9969,32,39,42321,16592,16592,20191,395.45,644
752410,11907,9969,32,39,42321,16592,16592,25356,100.28,644
752200,11907,9969,32,39,42321,16592,16592,13179,125.21,644
752330,11907,9969,32,39,42321,16592,16592,28619,230.64,644
752160,11907,9969,32,39,42321,16592,16592,15254,182.85,644
752380,11907,9969,32,39,42321,16592,16592,19765,70.64,644
752350,11907,9969,32,39,42321,16592,16592,1422,282.83,644
752220,11907,9969,32,39,42321,16592,16592,3276,459.6,644
752460,11907,9969,32,39,42321,16592,16592,23859,199.11,644
752430,11907,9969,32,39,42321,16592,16592,459,88.62,644
752190,11907,9969,32,39,42321,16592,16592,18708,401.07,644
752450,11907,9969,32,39,42321,16592,16592,30000,90.13,644
752320,11907,9969,32,39,42321,16592,16592,16991,437.91,644
752210,11907,9969,32,39,42321,16592,16592,3502,404.21,644
752500,8712,10784,32,39,50515,16593,16593,6040,141.23,644
752690,8712,10784,32,39,50515,16593,16593,11190,351.64,644
752600,8712,10784,32,39,50515,16593,16593,7324,268.32,644
752700,8712,10784,32,39,50515,16593,16593,15964,151.95,644
752550,8712,10784,32,39,50515,16593,16593,12205,10.14,644
752570,8712,10784,32,39,50515,16593,16593,12758,124.21,644
752710,8712,10784,32,39,50515,16593,16593,22556,27.89,644
752560,8712,10784,32,39,50515,16593,16593,33258,433.66,644
752720,8712,10784,32,39,50515,16593,16593,12658,129.97,644
752750,8712,10784,32,39,50515,16593,16593,3536,450.36,644
752800,8712,10784,32,39,50515,16593,16593,10493,197.59,644
752760,8712,10784,32,39,50515,16593,16593,22415,130.26,644
752670,8712,10784,32,39,50515,16593,16593,24877,373.73,644
752590,8712,10784,32,39,50515,16593,16593,32470,463.8,644
752740,8712,10784,32,39,50515,16593,16593,7792,184.64,644
752580,8712,10784,32,39,50515,16593,16593,17926,172.97,644
752510,8712,10784,32,39,50515,16593,16593,24124,343.16,644
752770,8712,10784,32,39,50515,16593,16593,25978,13.52,644
752790,8712,10784,32,39,50515,16593,16593,335,251.18,644
752640,8712,10784,32,39,50515,16593,16593,21981,206.21,644
752630,8712,10784,32,39,50515,16593,16593,33616,348.43,644
752650,8712,10784,32,39,50515,16593,16593,3570,287.87,644
752540,8712,10784,32,39,50515,16593,16593,1522,110.32,644
752520,8712,10784,32,39,50515,16593,16593,27791,179.59,644
752810,8712,10784,32,39,50515,16593,16593,32243,478.57,644
752660,8712,10784,32,39,50515,16593,16593,3323,369.37,644
752530,8712,10784,32,39,50515,16593,16593,26513,109.2,644
752680,8712,10784,32,39,50515,16593,16593,5453,175.6,644
752780,8712,10784,32,39,50515,16593,16593,34468,56.58,644
752730,8712,10784,32,39,50515,16593,16593,960,223.31,644
752610,8712,10784,32,39,50515,16593,16593,15600,187.86,644
752620,8712,10784,32,39,50515,16593,16593,26649,315.76,644
750370,2806,8195,32,39,25943,16590,16590,5992,21.49,644
750270,2806,8195,32,39,25943,16590,16590,22048,55.23,644
750490,2806,8195,32,39,25943,16590,16590,20239,62.26,644
750530,2806,8195,32,39,25943,16590,16590,33685,29.6,644
750320,2806,8195,32,39,25943,16590,16590,19628,142.68,644
750240,2806,8195,32,39,25943,16590,16590,29174,199.2,644
750460,2806,8195,32,39,25943,16590,16590,30902,290.25,644
750380,2806,8195,32,39,25943,16590,16590,25118,1.71,644
750430,2806,8195,32,39,25943,16590,16590,25567,140.49,644
750520,2806,8195,32,39,25943,16590,16590,7850,401.96,644
750260,2806,8195,32,39,25943,16590,16590,29971,285.66,644
750440,2806,8195,32,39,25943,16590,16590,3688,124.87,644
750330,2806,8195,32,39,25943,16590,16590,9736,353.06,644
750300,2806,8195,32,39,25943,16590,16590,18637,337.96,644
750290,2806,8195,32,39,25943,16590,16590,19497,408.79,644
750560,2806,8195,32,39,25943,16590,16590,15787,448.7,644
750310,2806,8195,32,39,25943,16590,16590,33117,417.11,644
750480,2806,8195,32,39,25943,16590,16590,6239,322.55,644
750420,2806,8195,32,39,25943,16590,16590,21518,243.3,644
750360,2806,8195,32,39,25943,16590,16590,1577,353.36,644
750340,2806,8195,32,39,25943,16590,16590,6845,455.82,644
750400,2806,8195,32,39,25943,16590,16590,15606,222.75,644
750540,2806,8195,32,39,25943,16590,16590,5290,398.13,644
750350,2806,8195,32,39,25943,16590,16590,3876,303.36,644
750250,2806,8195,32,39,25943,16590,16590,28475,299.1,644
750510,2806,8195,32,39,25943,16590,16590,8901,391.16,644
750500,2806,8195,32,39,25943,16590,16590,26875,66.24,644
750550,2806,8195,32,39,25943,16590,16590,26682,12.34,644
750470,2806,8195,32,39,25943,16590,16590,15136,224.06,644
750390,2806,8195,32,39,25943,16590,16590,27325,77.22,644
750410,2806,8195,32,39,25943,16590,16590,26529,55.5,644
750280,2806,8195,32,39,25943,16590,16590,32671,61.68,644
750810,7817,8547,32,39,34148,16591,16591,29152,292.44,644
750600,7817,8547,32,39,34148,16591,16591,23745,174.23,644
750800,7817,8547,32,39,34148,16591,16591,29922,106.24,644
750750,7817,8547,32,39,34148,16591,16591,8204,188.09,644
750770,7817,8547,32,39,34148,16591,16591,3679,338.22,644
750830,7817,8547,32,39,34148,16591,16591,13342,86.84,644
750590,7817,8547,32,39,34148,16591,16591,823,154.06,644
750850,7817,8547,32,39,34148,16591,16591,32932,396.6,644
750760,7817,8547,32,39,34148,16591,16591,19702,68,644
750740,7817,8547,32,39,34148,16591,16591,17425,415.96,644
750630,7817,8547,32,39,34148,16591,16591,32984,445.02,644
750790,7817,8547,32,39,34148,16591,16591,29724,73.49,644
750710,7817,8547,32,39,34148,16591,16591,15547,65.83,644
750890,7817,8547,32,39,34148,16591,16591,20936,39.02,644
750660,7817,8547,32,39,34148,16591,16591,14815,161.37,644
750870,7817,8547,32,39,34148,16591,16591,20020,14.39,644
750820,7817,8547,32,39,34148,16591,16591,8565,78,644
750720,7817,8547,32,39,34148,16591,16591,159,299.63,644
750640,7817,8547,32,39,34148,16591,16591,24164,216.47,644
750610,7817,8547,32,39,34148,16591,16591,30713,288.32,644
750580,7817,8547,32,39,34148,16591,16591,14198,147.9,644
750670,7817,8547,32,39,34148,16591,16591,15802,219.98,644
750730,7817,8547,32,39,34148,16591,16591,28389,267.57,644
