booking_id,flight_id,seat,passenger_id,price
36090,85767,6E,2933,125.47
36100,85767,3H,29497,69.95
36110,85775,63D,20684,495.64
36120,85775,59A,17732,332.52
36130,85775,56A,33561,9.18
36140,85775,52F,10794,480.68
36150,85775,49F,29043,391.47
36160,85775,44C,19634,496.07
36170,85775,39A,17638,61.04
36180,85775,34D,30833,164.78
36190,85775,30C,28226,198.05
36200,85775,26D,31574,338.88
36210,85775,22C,20107,201.3
36220,85775,18E,3617,61.67
36230,85775,13H,25691,341.12
36240,85775,11A,1601,361.88
36250,85775,8F,21868,88.96
36270,85775,3G,26873,370.19
36280,94026,61B,9410,364.47
36290,94026,59D,31256,223.37
36300,94026,56G,12555,459.57
36310,94026,53H,10813,124.1
36320,94026,51A,139,176.84
36340,94026,44H,29327,294.67
36350,94026,41E,1391,202.22
36360,94026,36D,26947,50.19
36370,94026,34A,11223,18.29
36380,94026,29G,25366,385.36
36390,94026,27A,13007,49.21
36400,94026,24G,30509,107.24
36410,94026,21A,19755,481.73
36420,94026,19B,10910,408.73
36430,94026,16H,14896,215.34
36440,94026,14C,18772,456.78
36450,94026,11D,26066,301.42
36460,94026,8A,32486,29.5
36470,94026,5E,35033,219.22
36480,94026,1C,24522,225.47
36490,94041,60B,7846,425.97
36500,94041,59G,15036,359.51
36510,94041,55E,12543,339.2
36520,94041,50B,32968,1.82
36530,94041,47D,32895,324.41
36540,94041,45H,17992,61.5
36550,94041,42E,4005,292.42
36560,94041,40H,4095,312.57
36570,94041,36A,4466,332.49
36580,94041,34C,12850,383.97
36590,94041,31A,30925,214.11
36600,94041,27A,24470,23.43
36610,94041,25C,21159,308.35
36620,94041,21H,13799,55.43
36630,94041,18E,5660,334.02
36640,94041,15G,2890,462.47
36650,94041,11B,35464,99.51
36660,94041,8H,20679,227.39
36670,94041,5H,28412,147.5
36680,94041,2F,12525,58.78
36690,94050,63A,10224,323.15
36700,94050,60H,23502,55.92
36710,94050,57D,12018,494.34
36720,94050,53H,29032,288.39
36730,94050,51H,31805,267.26
36740,94050,47G,9274,311.57
36750,94050,44E,16653,261.96
36760,94050,41G,27983,177.93
36770,94050,38E,4384,220.71
36780,94050,35D,29772,196.49
36790,94050,33C,3410,350.38
36800,94050,30D,16936,286.74
36810,94050,27E,17471,410.67
36820,94050,24H,1900,196.43
36830,94050,20A,24001,485.66
36840,94050,17G,7981,133.37
36850,94050,13H,27164,484.87
36860,94050,10D,18304,380.73
36870,94050,6D,35082,21.36
36880,94050,3A,8801,327.81
36890,102153,62G,21429,320.75
36900,102153,59G,19014,9.43
36910,102153,54C,6375,430.9
36920,102153,51B,26848,219.95
36930,102153,47C,5572,123.58
36940,102153,44C,9586,429.82
36950,102153,41A,13297,137.38
36960,102153,38A,8883,36.96
36970,102153,34F,19045,225.49
36980,102153,31E,33132,281.1
36990,102153,28B,7377,98.78
37000,102153,24F,31614,147.52
37010,102153,21F,31997,182.54
37020,102153,18E,1071,21.78
37030,102153,14E,21452,326.37
37040,102153,10E,2406,299.74
37050,102153,7G,25456,288.49
37060,102153,4H,29601,87.79
37070,102153,1F,21717,104.1
37080,102154,62C,16232,465.48
37090,102154,59H,9652,342.46
37100,102154,57D,19342,482.44
37110,102154,52B,2897,274.31
37120,102154,49A,31607,280.99
37130,102154,45H,4380,279.97
37140,102154,41A,3570,469.12
37150,102154,39G,20625,270.28
37160,102154,34F,14594,87.82
37170,102154,33C,24058,268.15
37180,102154,30F,17873,293.08
37190,102154,25H,20039,424.01
37200,102154,23B,3337,462.3
37210,102154,20B,2100,34.51
37220,102154,17G,34085,369.52
37230,102154,15G,33641,28.39
37240,102154,10H,12192,58.26
37250,102154,8G,13325,431.58
37260,102154,4A,8615,253.66
37270,102154,1A,15557,262.2
37280,102162,61A,16458,290.35
37290,102162,58D,23421,399.82
37300,102162,53G,34933,80.96
37310,102162,50E,312,85.63
37320,102162,47B,24256,405.45
37330,102162,45C,11517,374.0
37340,102162,42B,17461,36.2
37350,102162,38G,14998,179.63
37360,102162,35C,21193,258.5
37370,102162,32G,31092,267.25
37380,102162,29E,33854,436.49
37390,102162,26G,19660,437.17
37400,102162,23A,1363,150.44
37410,102162,20G,35180,153.12
37420,102162,16E,12887,147.62
37430,102162,12A,16695,42.14
37440,102162,9F,8063,148.85
37450,102162,6F,11255,473.42
37460,102162,4B,6841,60.85
37470,102162,1E,14917,432.18
37480,102164,62A,2978,266.18
37490,102164,58B,27720,469.94
37500,102164,55H,16966,35.7
37510,102164,52G,23193,331.74
37520,102164,49H,34297,308.28
37530,102164,45G,2166,22.66
37540,102164,42B,13930,113.69
37550,102164,39G,17756,140.89
37560,102164,36F,7382,141.38
37570,102164,34C,18222,159.51
37580,102164,31A,34372,311.44
37590,102164,27D,26985,16.45
37600,102164,24F,29156,274.24
37610,102164,21G,9847,365.24
37620,102164,17A,12826,35.11
37630,102164,14B,4943,43.56
37640,102164,10F,34957,37.39
37650,102164,7E,27704,425.06
37660,102164,3A,21699,154.66
37670,110411,62E,6011,141.63
37680,110411,59D,19690,294.1
37690,110411,55D,16328,255.08
37700,110411,50E,3809,492.09
37710,110411,46G,30207,211.79
37720,110411,43C,1154,443.25
37730,110411,41C,123,96.61
37740,110411,36H,16102,208.42
37750,110411,33F,16985,49.15
37760,110411,29C,21473,160.22
37770,110411,25E,32002,326.63
37780,110411,21H,8330,214.5
37800,110411,13G,27210,304.49
37810,110411,10C,15832,345.23
37820,110411,6B,17028,487.45
37830,110411,2E,24866,349.77
37840,118527,63H,921,44.54
37850,118527,58E,10358,302.62
37860,118527,55D,17171,466.77
37870,118527,51F,26556,144.32
37880,118527,49E,8160,71.72
37890,118527,45E,34229,201.08
37900,118527,43H,747,85.0
37910,118527,40E,33385,497.16
37920,118527,35C,30598,295.6
37930,118527,31D,17998,204.49
37940,118527,28B,26008,264.75
37950,118527,23E,1627,198.26
37960,118527,21C,26013,325.53
37970,118527,15D,8691,301.79
37980,118527,13C,32185,283.36
37990,118527,8F,21848,144.08
38000,118527,5H,20632,46.69
38010,118527,2A,4385,493.49
38020,118531,62E,3297,63.45
38030,118531,60H,14900,417.81
38040,118531,58B,1921,159.82
38050,118531,54F,11833,19.77
38060,118531,52E,21829,416.32
38070,118531,47C,17580,374.45
38080,118531,43C,13132,141.31
38090,118531,41F,20432,15.34
38100,118531,37E,8048,453.42
38110,118531,35H,29242,465.24
38120,118531,31F,10310,300.22
38130,118531,28E,22118,54.86
38140,118531,24G,18052,121.39
38150,118531,21F,29100,243.29
38160,118531,18C,9872,349.88
38170,118531,15C,8807,250.46
38180,118531,12H,28416,146.39
38190,118531,9G,2313,385.82
38200,118531,6F,1318,210.19
38210,118531,3A,22028,147.15
38220,118535,61D,1908,485.6
38230,118535,58C,10471,111.23
38240,118535,53C,5322,28.45
38250,118535,49H,2662,412.2
38260,118535,44D,13917,51.91
38270,118535,40D,19892,34.98
38280,118535,38D,15333,275.67
38290,118535,35B,21476,99.17
38300,118535,31H,12810,77.63
38310,118535,27C,26077,465.22
38320,118535,24C,3812,445.12
38330,118535,21D,6901,71.69
38340,118535,18A,32870,378.14
38350,118535,14F,16269,249.71
38360,118535,10G,530,30.98
38370,118535,6H,10232,377.13
38380,118535,3B,628,18.96
38390,126826,64B,28524,75.42
38400,126826,60H,18984,421.99
38410,126826,57F,28156,300.36
38420,126826,54D,5558,45.11
38430,126826,51C,9974,416.18
38440,126826,48E,9277,427.3
38450,126826,44B,26250,329.55
38460,126826,40G,7920,220.74
38470,126826,36C,5450,126.2
38480,126826,33D,34652,356.59
38490,126826,30D,31176,244.25
38500,126826,28E,25638,361.56
38510,126826,24H,33120,418.21
38520,126826,21D,17423,254.61
38530,126826,18B,29002,388.96
38540,126826,14D,22541,183.77
38550,126826,10E,35298,201.65
38560,126826,8H,18613,335.88
38570,126826,5F,10496,415.08
38580,126826,2F,33842,77.49
38590,126833,63C,25771,369.17
38600,126833,60H,9626,404.7
38610,126833,57F,3502,475.45
38620,126833,54E,33868,79.04
38630,126833,51A,26659,83.72
38640,126833,49C,35965,50.47
38660,126833,40H,25311,280.95
38670,126833,36H,26937,95.38
38680,126833,33F,9271,122.66
38690,126833,30E,29405,124.07
38700,126833,27D,28894,84.66
38710,126833,22D,35982,260.39
38720,126833,19B,32183,443.08
38730,126833,15E,30370,242.55
38740,126833,12D,12907,40.53
38750,126833,9H,28951,167.96
38760,126833,6G,15572,228.72
38770,126833,3G,35535,247.52
38780,126836,63C,29584,242.54
38790,126836,61D,5153,374.43
38800,126836,57G,33937,360.04
38810,126836,55H,32278,283.95
38820,126836,51D,17131,29.36
38830,126836,49B,24741,69.64
38840,126836,46F,22478,239.0
38850,126836,43D,7964,224.28
38860,126836,41E,31440,238.32
38880,126836,34A,33328,402.4
38890,126836,32G,13092,14.56
38900,126836,28H,6595,65.14
38910,126836,25F,10917,470.2
38920,126836,21A,3972,178.31
38930,126836,18D,1655,148.07
38940,126836,14F,35808,235.34
38950,126836,10B,24325,386.16
38960,126836,6A,31404,307.86
38970,126836,2D,7804,285.32
38980,134907,63B,31283,184.49
38990,134907,59E,12649,498.27
39000,134907,56F,29942,301.95
39010,134907,52B,667,110.5
39020,134907,50D,17422,48.79
39030,134907,46C,33757,374.5
39040,134907,42F,17279,377.71
39050,134907,38E,6368,53.43
39060,134907,35C,10838,178.21
39070,134907,32H,32354,28.39
39080,134907,30D,2200,327.71
39090,134907,25H,21330,93.59
39100,134907,23A,20916,82.72
39110,134907,19E,27419,369.73
39120,134907,16H,4378,234.29
39130,134907,13D,19217,282.84
39140,134907,9E,23344,209.42
39150,134907,6B,31953,375.79
39160,134907,2D,23221,273.11
39170,143087,62G,35375,463.42
39180,143087,59C,29271,323.16
39190,143087,54B,5264,287.44
39200,143087,50D,34850,102.97
39210,143087,47A,32916,283.61
39220,143087,44H,23191,152.05
39230,143087,40B,22359,203.42
39240,143087,36H,34811,456.39
39250,143087,31C,33974,58.16
39260,143087,28B,5964,403.91
39270,143087,25H,3347,415.52
39280,143087,22F,21419,304.76
39290,143087,19G,17485,155.73
39300,143087,15H,19619,79.2
39310,143087,12E,13927,135.68
39320,143087,7A,30971,159.12
39330,143087,4G,20956,76.61
39340,143096,64D,12522,141.06
39350,143096,59B,17038,280.79
39360,143096,56A,30262,311.98
39370,143096,52C,32581,471.97
39380,143096,49D,23791,144.43
39390,143096,45F,32091,378.91
39400,143096,42F,12997,125.4
39410,143096,39H,31355,374.95
39420,143096,36F,27994,472.56
39430,143096,31H,11406,284.32
39440,143096,29F,9598,364.34
39450,143096,26A,23861,386.73
39460,143096,23B,11470,316.64
39470,143096,19D,12188,443.65
39480,143096,15D,10253,66.99
39490,143096,12C,20260,419.61
39500,143096,10B,17125,138.24
39510,143096,7B,32180,50.95
39520,143096,4B,5710,133.69
39530,151388,63D,35839,257.15
39540,151388,60H,34,59.78
39550,151388,57H,28736,149.74
39560,151388,54B,17402,283.59
39570,151388,51B,8763,190.91
39580,151388,48B,16939,48.98
39590,151388,45C,28665,252.83
39600,151388,40C,20775,155.02
39610,151388,38D,21695,360.57
39620,151388,35C,23905,63.53
39630,151388,33F,17288,365.47
39640,151388,30F,254,237.34
39650,151388,27G,16199,175.8
39660,151388,23D,5326,215.67
39670,151388,21F,34069,111.68
39680,151388,16C,34764,47.3
39690,151388,13F,14800,243.85
39700,151388,7F,20282,34.25
39710,151388,4F,6191,97.04
39720,151388,1H,19587,67.41
39730,175880,59E,13254,343.55
39740,175880,56G,26465,5.34
39750,175880,54B,7543,258.09
39760,175880,50F,32866,319.5
39770,175880,45B,10542,407.13
39780,175880,42E,17770,269.85
39790,175880,38C,4848,278.14
39800,175880,34D,23548,109.76
39810,175880,30C,33294,357.77
39820,175880,28F,6650,174.94
39840,175880,21H,6177,65.93
39850,175880,18A,27943,450.55
39860,175880,14D,30605,135.74
39870,175880,11G,29474,217.66
39880,175880,8B,11976,451.46
39890,175880,5H,5558,119.06
39900,175880,2D,11638,456.73
39910,184158,63G,10053,111.76
39920,184158,59A,29839,305.73
39930,184158,56C,36008,275.13
39940,184158,53H,8744,254.39
39950,184158,49H,31757,21.77
39960,184158,45G,15721,338.53
39970,184158,42C,2276,417.69
39980,184158,37C,18919,162.34
39990,184158,32E,10877,348.2
40000,184158,29D,34493,308.26
40010,184158,24H,20651,18.34
40020,184158,20A,951,141.56
40030,184158,17C,33933,457.53
40040,184158,14D,23872,78.19
40050,184158,12F,4584,403.77
40060,184158,9H,1725,132.62
40070,184158,5G,14054,152.5
40080,184174,62F,1570,144.36
40090,184174,60H,30519,434.55
40100,184174,58A,2979,282.55
40110,184174,54E,29719,70.95
40120,184174,52F,3448,263.61
40130,184174,48A,29504,192.9
40140,184174,44B,19297,150.62
40150,184174,40D,21435,97.85
40160,184174,36B,26124,298.63
40170,184174,33C,2228,200.62
40180,184174,30B,410,365.13
40190,184174,28F,30509,224.29
40200,184174,25H,32223,384.91
40210,184174,22D,12091,287.48
40220,184174,20F,16823,305.82
40230,184174,17D,25356,323.99
40240,184174,12F,21348,372.06
40250,184174,9G,24319,229.81
40260,184174,6D,19601,18.14
40270,184174,2H,24685,479.3
40280,192262,63C,30354,375.18
40290,192262,60B,23539,253.58
40300,192262,56H,35772,447.84
40310,192262,52B,673,408.06
40320,192262,49D,3076,49.27
40330,192262,44F,20456,472.64
40340,192262,39D,32998,66.06
40350,192262,36D,18172,326.9
40360,192262,33F,3154,204.29
40370,192262,30H,3029,220.66
40380,192262,27D,23815,451.14
40390,192262,25D,3426,103.26
40400,192262,21C,10864,157.21
40410,192262,17G,13489,28.02
40420,192262,13G,12905,445.54
40430,192262,10C,553,431.07
40440,192262,5C,16032,336.16
40450,192262,3H,29074,197.44
40460,200418,62H,28545,8.54
40470,200418,60F,2943,217.87
40480,200418,57F,13939,1.23
40490,200418,53H,18897,319.45
40500,200418,51C,25539,268.26
40510,200418,48H,34724,332.97
40520,200418,45G,30347,162.72
40530,200418,42D,34216,70.27
40540,200418,40G,16784,263.16
40550,200418,37G,118,357.59
40560,200418,35B,32592,89.68
40570,200418,32E,26406,455.26
40580,200418,28H,9706,412.96
40590,200418,22C,17897,283.87
40600,200418,19H,4850,116.77
40610,200418,16G,20597,440.08
40620,200418,13D,23189,55.13
40630,200418,9H,10010,274.78
40640,200418,5H,8365,96.51
40650,200418,3C,9676,326.66
40660,200430,60B,520,471.99
40680,200430,54G,28854,215.82
40690,200430,50F,13386,90.27
40700,200430,47H,28265,282.13
40710,200430,43D,5992,135.57
40720,200430,40B,1317,313.65
40730,200430,37H,15684,29.73
40740,200430,34D,12093,15.84
40750,200430,31A,19367,28.65
40760,200430,28G,119,464.38
40770,200430,24C,442,485.51
40780,200430,19A,17496,77.88
40790,200430,15E,26766,136.33
40800,200430,13C,6334,261.04
40810,200430,9A,21906,66.41
40820,200430,6E,33287,357.35
40830,200430,3C,372,424.66
40840,200433,63G,31075,42.6
40850,200433,59C,6243,130.63
40860,200433,56H,21433,240.05
40870,200433,52G,35560,114.19
40880,200433,49E,17941,371.67
40890,200433,45D,29146,196.57
40900,200433,43A,26427,205.9
40910,200433,39B,26807,19.47
40920,200433,36A,15758,19.54
40930,200433,32A,11731,327.53
40940,200433,29G,22450,456.85
40950,200433,24D,3490,439.66
40960,200433,22E,32636,6.38
40970,200433,19A,2736,438.39
40980,200433,15H,11043,500.9
40990,200433,10E,35455,200.18
41000,200433,8E,15872,304.4
41010,200433,5C,18336,200.21
41020,200433,1A,3565,275.77
41030,200448,61E,23767,333.56
41040,200448,57G,29385,60.38
41050,200448,54C,13386,73.96
41060,200448,51C,8320,66.48
41070,200448,47D,17267,343.57
41080,200448,45G,15803,395.12
41090,200448,42B,19956,452.58
41100,200448,38D,25376,7.92
41110,200448,35B,34219,385.59
41120,200448,32B,16205,184.51
41130,200448,29D,24945,298.94
41140,200448,25E,16650,12.24
41150,200448,23H,5649,95.55
41160,200448,19C,20149,24.62
41170,200448,16G,27351,77.86
41180,200448,12C,9361,32.52
41190,200448,9A,2868,312.41
41200,200448,6G,19318,391.44
41210,200448,4E,11873,406.65
41220,208721,63D,34560,402.21
41230,208721,60B,34086,439.44
41240,208721,58A,11642,152.61
41250,208721,54F,11896,477.33
41260,208721,51B,17310,268.79
41270,208721,47A,23916,241.71
41280,208721,44G,6138,104.8
41290,208721,40D,27195,122.79
41300,208721,37F,2848,304.92
41310,208721,34D,22846,248.45
41320,208721,31A,15038,134.88
41330,208721,26G,24372,404.43
41340,208721,24E,20446,144.54
41350,208721,20H,21797,107.34
41360,208721,18A,10959,485.77
41370,208721,15H,26942,108.8
41380,208721,12H,5860,190.44
41390,208721,10B,22524,85.61
41400,208721,5H,21093,491.57
41410,208721,1C,26139,70.8
41420,208735,62F,8576,5.32
41430,208735,60F,6571,382.93
41440,208735,57C,7894,335.9
41450,208735,54E,35609,306.85
41460,208735,51A,26534,275.77
41470,208735,47E,4866,333.41
41480,208735,45G,30939,322.03
41490,208735,42H,26880,410.94
41500,208735,38C,15808,435.2
41510,208735,35D,12899,164.65
41520,208735,32H,9304,94.29
41530,208735,28B,30614,369.67
41540,208735,25B,26937,98.92
41550,208735,22E,35769,302.49
41560,208735,17B,33618,375.82
41570,208735,15C,9462,7.58
41580,208735,12H,7591,170.87
41590,208735,9C,18182,45.72
41600,208735,5G,22667,172.27
41610,208735,1G,35136,466.82
41620,216834,63A,5530,463.69
41630,216834,60A,12266,415.56
41640,216834,57F,33806,481.91
41650,216834,55G,10572,410.02
41660,216834,52G,12794,298.42
41670,216834,47D,2985,308.04
41680,216834,44C,18058,318.59
41690,216834,39E,3816,417.01
41700,216834,36B,31806,184.57
41710,216834,32H,7668,137.13
41720,216834,29E,25845,488.56
41730,216834,26F,15338,1.68
41740,216834,22E,32469,284.44
41750,216834,19D,20732,447.27
41760,216834,16B,25062,198.4
41770,216834,11E,24321,88.45
41780,216834,8B,22021,239.79
41790,216834,6E,3049,433.48
41800,216834,3C,33535,382.87
41810,216840,62A,27589,85.59
41830,216840,54F,13840,153.39
41840,216840,51A,15323,425.34
41850,216840,47E,2567,141.42
41860,216840,44F,26411,289.96
41870,216840,40B,15539,131.13
41880,216840,35D,6971,440.28
41890,216840,33H,15494,401.1
41900,216840,31B,4884,493.72
41910,216840,25H,6559,162.5
41920,216840,22E,2308,216.7
41930,216840,19H,33051,471.2
41940,216840,16G,10453,389.54
41950,216840,12B,22403,126.85
41960,216840,8B,14763,198.08
41970,216840,5H,17017,417.14
41980,216840,2B,22018,273.76
41990,216846,63H,9505,365.45
42000,216846,60H,29069,35.55
42010,216846,57G,7211,14.98
42020,216846,54F,33698,333.91
42030,216846,51A,19878,433.53
42040,216846,47C,22807,198.52
42050,216846,43A,33676,117.67
42060,216846,38F,2598,413.68
42070,216846,36G,25909,157.39
42080,216846,32B,32058,445.49
42090,216846,28F,21438,216.1
42100,216846,26B,34235,97.27
42110,216846,21B,15098,380.59
42120,216846,18B,10393,184.27
42130,216846,15E,10823,249.68
42140,216846,12G,22279,489.25
42150,216846,8A,12021,222.89
42160,216846,4H,9496,162.1
42170,225096,63G,24659,456.79
42180,225096,60H,28581,70.1
42190,225096,57C,1996,151.02
42200,225096,54C,30083,63.34
42210,225096,50H,23717,470.03
42220,225096,48E,26361,420.63
42230,225096,42C,19566,121.02
42240,225096,39C,28941,136.23
42250,225096,36F,35985,406.33
42260,225096,34A,13598,185.69
42270,225096,31A,27020,93.39
42280,225096,27D,19435,416.16
42290,225096,25D,19530,273.93
42300,225096,22E,26232,307.46
42310,225096,20E,31563,345.27
42320,225096,17E,3058,367.88
42330,225096,14B,20773,471.01
42340,225096,10G,26448,487.01
42350,225096,7D,15895,266.09
42360,225096,3D,19723,371.69
42370,233210,63B,891,60.1
42380,233210,60B,24909,320.19
42400,233210,53F,4396,328.24
42410,233210,50B,6792,444.72
42420,233210,46F,14155,147.26
42430,233210,44E,29338,255.76
42440,233210,41F,4865,337.66
42450,233210,38G,6941,450.43
42460,233210,36A,13044,449.56
42470,233210,33A,34867,451.14
42480,233210,30F,23808,318.48
42490,233210,27B,30251,153.84
42500,233210,23C,26961,26.92
42510,233210,21D,25082,430.34
42520,233210,18D,1115,409.8
42530,233210,16H,16670,33.97
42540,233210,12E,4871,356.43
42550,233210,9F,15016,305.6
42560,233210,7H,10366,122.71
42570,233210,3E,20215,498.28
42580,233223,63D,15296,282.89
42590,233223,60C,14767,489.57
42600,233223,58B,7195,140.29
42610,233223,55A,34281,478.57
42620,233223,52B,32089,323.36
42630,233223,50B,6840,490.47
42640,233223,47G,4765,433.17
42650,233223,44E,29197,25.77
42660,233223,40H,25599,447.38
42670,233223,36C,17780,319.68
42680,233223,32F,12206,374.43
42690,233223,30A,30405,277.79
42700,233223,27A,7924,428.79
42710,233223,22H,25069,393.88
42720,233223,19B,5697,105.4
42730,233223,16A,33522,196.28
42740,233223,14F,5139,406.64
42750,233223,11H,29386,223.99
42760,233223,7H,30934,104.15
42770,233223,4D,3496,325.33
42780,233223,1A,12913,84.24
42790,241494,62B,14513,202.15
42800,241494,60E,13518,372.0
42810,241494,57F,31516,114.15
42820,241494,55C,3378,296.49
42830,241494,52H,14782,192.87
42840,241494,48A,25633,279.16
42850,241494,46C,9840,10.63
42860,241494,43C,25852,102.92
42870,241494,41D,14033,239.64
42880,241494,37H,1141,154.23
42890,241494,33G,27579,249.55
42900,241494,30C,23916,92.42
42910,241494,28F,14565,122.28
42920,241494,24A,27639,111.88
42930,241494,21E,11674,425.59
42940,241494,18E,28295,226.55
42950,241494,16F,17886,303.4
42960,241494,13C,26884,447.23
42980,241494,5D,26009,248.31
42990,241494,1F,2612,388.2
43000,249588,60A,3571,446.0
43010,249588,56F,9003,122.69
43020,249588,50B,19207,446.82
43030,249588,47C,32093,47.32
43040,249588,43E,30607,234.43
43050,249588,40B,24487,256.58
43060,249588,37C,13304,63.7
43070,249588,34D,4874,78.21
43080,249588,32F,13044,92.08
43090,249588,27F,16162,387.55
43100,249588,24G,804,254.44
43110,249588,20B,10046,304.14
43120,249588,17A,40,187.3
43130,249588,13B,15098,214.45
43140,249588,10E,34456,67.97
43150,249588,8H,24640,208.07
43160,249588,4H,8191,15.31
43170,249588,1G,24196,372.74
43180,249595,61D,33159,419.92
43190,249595,58C,29598,142.49
43200,249595,55F,949,310.38
43210,249595,51E,20298,156.73
43220,249595,47E,13680,364.86
43230,249595,44H,4264,13.49
43240,249595,41A,18629,131.21
43250,249595,38D,9285,140.29
43260,249595,36F,10133,270.86
43270,249595,33B,23380,199.41
43280,249595,30G,10470,238.65
43290,249595,27A,32932,96.41
43300,249595,24A,18988,453.86
43310,249595,22C,19167,333.72
43320,249595,19H,6118,54.65
43330,249595,16H,13506,3.62
43340,249595,14B,7781,161.69
43350,249595,9G,21115,175.63
43360,249595,6B,15655,194.94
43370,249595,3H,19895,135.86
43380,249600,62F,2212,398.1
43390,249600,58G,7494,106.65
43400,249600,55C,1156,468.9
43410,249600,52B,5302,374.09
43420,249600,48F,9805,450.92
43430,249600,45F,12811,45.59
43440,249600,42G,27524,338.29
43460,249600,35E,21685,116.59
43470,249600,32G,7872,283.42
43480,249600,29D,713,145.65
43490,249600,25G,3175,187.71
43500,249600,21H,25542,72.07
43510,249600,18B,4865,363.09
43520,249600,14D,14142,142.66
43530,249600,10C,8430,15.7
43540,249600,6G,32297,309.51
43550,249600,3D,12507,114.92
43560,249607,64E,29323,137.73
43570,249607,61E,35260,108.07
43580,249607,57E,2725,404.33
43590,249607,53H,5750,126.99
43600,249607,49D,10251,260.07
43610,249607,47C,18182,311.17
43620,249607,44H,33539,360.39
43630,249607,41G,21484,122.46
43640,249607,38F,11640,360.95
43650,249607,35C,553,73.76
43660,249607,31D,4250,15.33
43670,249607,29C,19821,285.15
43680,249607,26D,31828,140.23
43690,249607,23A,10090,286.81
43700,249607,20A,16575,473.68
43710,249607,18A,3998,440.98
43720,249607,14F,20306,93.42
43730,249607,11G,15913,31.81
43740,249607,7F,9429,318.17
43750,249607,3F,24956,20.45
43760,257759,63A,17739,433.44
43770,257759,58D,13047,103.07
43780,257759,54F,35064,77.29
43790,257759,51B,14011,293.24
43800,257759,48A,5340,60.25
43810,257759,45D,12359,471.35
43820,257759,41A,1097,251.29
43830,257759,38F,12038,85.3
43840,257759,36A,11836,374.5
43850,257759,33A,18495,195.02
43860,257759,29H,31017,156.86
43870,257759,26B,24553,30.75
43880,257759,23B,25202,224.95
43890,257759,19H,782,79.96
43900,257759,17C,8536,406.25
43910,257759,12G,34289,176.18
43920,257759,8B,2517,268.04
43930,257759,4A,22637,120.84
43940,257770,64C,33614,455.25
43950,257770,59C,11959,458.81
43960,257770,55D,35407,132.78
43970,257770,50H,35092,178.07
43980,257770,47B,22121,235.44
43990,257770,44G,8579,173.15
44000,257770,40A,10098,175.75
44010,257770,37G,23884,336.77
44020,257770,33B,18519,375.03
44030,257770,30D,29058,287.27
44040,257770,28G,12084,303.16
44050,257770,24H,30314,102.05
44060,257770,21H,15987,133.78
44070,257770,19H,4805,20.75
44080,257770,15E,19610,464.37
44090,257770,11E,27498,486.89
44100,257770,8D,4415,437.85
44110,257770,5F,28895,309.65
44120,257770,1E,8112,95.0
44130,257778,61H,26966,420.06
44140,257778,58F,16458,227.68
44150,257778,54F,5857,14.76
44160,257778,51A,13205,94.05
44170,257778,48D,30058,299.19
44180,257778,46D,11861,346.28
44190,257778,43G,34044,485.51
44200,257778,40H,6211,52.75
44210,257778,36A,25861,476.93
44220,257778,32C,1840,315.26
44230,257778,29H,19685,170.48
44240,257778,25F,21065,66.06
44250,257778,21G,24503,398.39
44260,257778,18E,13997,115.12
44270,257778,16A,11229,377.07
44280,257778,14A,33879,466.48
44290,257778,10E,12136,428.27
44300,257778,6D,3930,393.57
44310,257778,2G,12505,291.14
44320,266041,63H,23093,125.48
44330,266041,60F,3330,197.85
44340,266041,57B,4354,29.7
44350,266041,54F,34722,446.53
44360,266041,50C,24203,55.22
44370,266041,46E,27944,125.19
44380,266041,42C,4314,343.24
44390,266041,39A,33663,188.0
44400,266041,36F,28545,192.1
44410,266041,33C,31378,43.2
44420,266041,31H,26380,424.82
44430,266041,28H,17299,221.66
44440,266041,25H,26421,134.57
44450,266041,22E,16151,381.28
44460,266041,18F,15563,95.98
44470,266041,16F,20515,34.79
44480,266041,12G,28702,311.26
44490,266041,10C,15627,9.32
44500,266041,7H,7425,359.49
44510,266041,4G,19749,2.88
44520,266041,1F,8483,222.39
44530,298850,61F,28776,471.2
44540,298850,57A,18116,387.49
44550,298850,53G,32820,233.18
44560,298850,49H,34815,463.31
44570,298850,45G,33083,28.54
44580,298850,42G,35280,219.95
44590,298850,38E,32563,458.13
44600,298850,35B,1986,189.88
44610,298850,31F,6518,325.15
44620,298850,28H,22867,266.16
44630,298850,25D,12393,8.78
44640,298850,20A,31581,416.34
44650,298850,17F,9324,29.65
44660,298850,13G,33448,298.21
44670,298850,9F,1794,147.44
44680,298850,6A,27954,394.04
44690,298850,3B,16509,301.77
44700,298853,64B,11274,498.25
44710,298853,61E,5916,459.12
44720,298853,58F,21256,473.67
44730,298853,56G,6246,44.67
44740,298853,52B,7513,76.54
44750,298853,49G,32023,245.24
44760,298853,46F,4754,181.29
44770,298853,43A,17039,342.34
44780,298853,40C,23416,323.21
44790,298853,35A,16606,66.82
44800,298853,31G,19924,394.81
44810,298853,28E,33614,314.74
44820,298853,24F,17888,397.96
44830,298853,20E,13665,211.77
44840,298853,17F,12889,470.25
44850,298853,13A,9696,277.07
44860,298853,10C,12765,337.17
44870,298853,6F,33920,413.8
44880,298853,1F,28398,377.2
44890,298859,61E,34959,488.92
44900,298859,58B,28633,174.39
44910,298859,55B,34035,68.77
44920,298859,52H,29778,278.92
44930,298859,48E,20694,358.54
44940,298859,44H,8059,176.06
